id;neighbourhood_cleansed;neighbourhood_group_cleansed;latitude;longitude;property_type;room_type;accommodates;bathrooms;bathrooms_text;bedrooms;beds;amenities;instant_bookable;price
9,2403E+17;el Barri Gòtic;Ciutat Vella;41.38185142313221;2.17985246192898;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;1.0;"[""Dedicated workspace"", ""Shampoo"", ""Refrigerator"", ""Books and reading material"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Smoking allowed"", ""Host greets you"", ""Hot water"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Portable fans"", ""Single level home"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Wine glasses"", ""Clothing storage: closet"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Washer"", ""Shared patio or balcony"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;80.0
2981721;l'Antiga Esquerra de l'Eixample;Eixample;41.39345;2.1522;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Pocket wifi"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Host greets you"", ""Heating"", ""Clothing storage: closet and wardrobe"", ""Air conditioning"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""TV with standard cable"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""Paid parking on premises"", ""Wifi"", ""Luggage dropoff allowed"", ""Dove body soap"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Stove"", ""Baby bath - always at the listing"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Paid crib - available upon request"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;190.0
5,50595E+17;el Clot;Sant Martí;41.40534360959043;2.189489658441318;Entire condo;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Shampoo"", ""Fire extinguisher"", ""Mountain view"", ""Paid parking on premises"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Heating - split type ductless system"", ""Dryer"", ""Body soap"", ""Game console: PS5"", ""TV"", ""Kitchen"", ""Cleaning products"", ""Park view"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""First aid kit"", ""Air conditioning"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Wifi"", ""Shower gel"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Exterior security cameras on property"", ""Washer"", ""Hair dryer"", ""Clothing storage: closet""]";f;110.0
1,11182E+18;la Marina de Port;Sants-Montjuïc;41.36287;2.13738;Private room in rental unit;Private room;2;0.0;0 shared baths;1.0;1.0;"[""Bed linens"", ""Heating"", ""Pets allowed"", ""Host greets you"", ""TV"", ""Clothing storage"", ""Air conditioning"", ""Lock on bedroom door"", ""Kitchen"", ""Outdoor dining area"", ""Hangers"", ""Smoking allowed"", ""Wifi"", ""Washer""]";f;61.0
1,35671E+18;Hostafrancs;Sants-Montjuïc;41.37710940913572;2.143687676867124;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;0.0;"[""Trash compactor"", ""Coffee maker"", ""Shampoo"", ""Conditioner"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Smart lock"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials"", ""High chair"", ""Shower gel""]";f;1000.0
9,14345E+17;el Congrés i els Indians;Sant Andreu;41.426281786737256;2.1789568905779566;Private room in rental unit;Private room;1;1.0;1 private bath;1.0;1.0;"[""Long term stays allowed"", ""Rice maker"", ""Host greets you"", ""Kitchenette"", ""Room-darkening shades"", ""Deliplus body soap"", ""Hangers"", ""Iron"", ""Paid parking garage off premises"", ""Luggage dropoff allowed"", ""Outdoor playground"", ""TV"", ""Fast wifi \u2013 268 Mbps"", ""Microwave"", ""Laundromat nearby"", ""Portable heater"", ""Cleaning products"", ""Coffee"", ""Outdoor shower"", ""Cooking basics"", ""Bed linens"", ""Extra pillows and blankets"", ""First aid kit"", ""Coffee maker: Nespresso"", ""Drying rack for clothing"", ""Portable fans"", ""Toaster"", ""Dining table"", ""Pocket wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Balay refrigerator"", ""Shower gel"", ""Freezer"", ""Blender"", ""Lock on bedroom door"", ""Hot water kettle"", ""Essentials"", ""Hot water"", ""Balay oven"", ""Shared beach access"", ""Hair dryer"", ""Clothing storage: closet""]";f;49.0
906559;el Fort Pienc;Eixample;41.39233;2.18002;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Host greets you"", ""Heating"", ""Hot water"", ""Iron"", ""Bed linens"", ""Private patio or balcony"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Cooking basics"", ""Crib"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;120.0
402369;el Barri Gòtic;Ciutat Vella;41.38035;2.17821;Entire rental unit;Entire home/apt;5;1.0;1 bath;2.0;5.0;"[""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Long term stays allowed"", ""Fire extinguisher"", ""Refrigerator"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Private patio or balcony"", ""Crib"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""Kitchen"", ""Private entrance"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Stove"", ""Oven"", ""Extra pillows and blankets"", ""Air conditioning"", ""Drying rack for clothing"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Clothing storage"", ""Paid parking off premises"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Shared beach access"", ""Washer"", ""Hair dryer"", ""Toaster"", ""Elevator""]";f;120.0
15884864;l'Antiga Esquerra de l'Eixample;Eixample;41.39047;2.14987;Private room in rental unit;Private room;1;;0 shared baths;2.0;;"[""TV"", ""Wifi"", ""Iron"", ""Host greets you"", ""Elevator"", ""Hangers"", ""Heating"", ""Essentials"", ""Hot water""]";f;35.0
16566571;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.40448;2.21114;Entire rental unit;Entire home/apt;6;2.0;2 baths;3.0;6.0;"[""Free parking on premises"", ""Coffee maker"", ""Shampoo"", ""Smoke alarm"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Dryer"", ""TV"", ""Patio or balcony"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Oven"", ""Air conditioning"", ""Beach access \u2013 Beachfront"", ""Dishes and silverware"", ""Wifi"", ""Dishwasher"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Washer"", ""Hair dryer"", ""Elevator""]";f;175.0
1,12869E+18;la Sagrada Família;Eixample;41.40167;2.17452;Entire rental unit;Entire home/apt;3;;1 bath;1.0;;"[""Patio or balcony"", ""Dedicated workspace"", ""Shampoo"", ""Other electric stove"", ""Hot water"", ""Iron"", ""Bed linens"", ""Portable fans"", ""TV"", ""Wine glasses"", ""Clothing storage: closet"", ""Hot water kettle"", ""Dining table"", ""Room-darkening shades"", ""Washer"", ""Fast wifi \u2013 315 Mbps"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Shower gel""]";f;140.0
9,13563E+17;l'Antiga Esquerra de l'Eixample;Eixample;41.3886232;2.1520881;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;2.0;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Cooking basics"", ""Crib"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Lockbox"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""High chair""]";t;138.0
1,27009E+18;la Dreta de l'Eixample;Eixample;41.39248387505826;2.1682095064733224;Private room in rental unit;Private room;2;1.0;1 bath;;1.0;"[""TV"", ""Wifi"", ""Washer"", ""Smoke alarm"", ""Air conditioning""]";t;1900.0
1,22452E+18;el Poblenou;Sant Martí;41.4054244;2.2019538;Entire rental unit;Entire home/apt;5;1.0;1 bath;3.0;4.0;"[""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Private patio or balcony"", ""Body soap"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Coffee maker: french press"", ""TV"", ""Laundromat nearby"", ""Microwave"", ""Kitchen"", ""Portable heater"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""Crib - always at the listing"", ""Oven"", ""Extra pillows and blankets"", ""Air conditioning"", ""Drying rack for clothing"", ""Portable fans"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Washer"", ""Hair dryer"", ""Clothing storage: closet"", ""Elevator""]";t;220.0
54155573;la Nova Esquerra de l'Eixample;Eixample;41.38679;2.1508;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;2.0;"[""Patio or balcony"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Heating"", ""Long term stays allowed"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""Stove"", ""Hot water kettle"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Air conditioning"", ""Essentials""]";t;525.0
8,17216E+17;l'Antiga Esquerra de l'Eixample;Eixample;41.385011568637054;2.1603702158357647;Entire rental unit;Entire home/apt;5;2.0;2 baths;3.0;3.0;"[""Coffee maker"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Long term stays allowed"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Washer"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Air conditioning"", ""Essentials""]";t;494.0
8,23866E+17;el Raval;Ciutat Vella;41.38022;2.16679;Entire loft;Entire home/apt;2;1.0;1 bath;0.0;1.0;"[""Ceiling fan"", ""Dedicated workspace"", ""Induction stove"", ""Host greets you"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Mini fridge"", ""Hot water"", ""Cleaning available during stay"", ""Iron"", ""Bed linens"", ""Oven"", ""Dryer"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Portable heater"", ""Cooking basics"", ""Clothing storage"", ""Cleaning products"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Essentials""]";f;42.0
23050618;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38444;2.17981;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;2.0;"[""Dedicated workspace"", ""Shampoo"", ""Refrigerator"", ""Smoking allowed"", ""Heating"", ""Hot water"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials""]";f;74.0
9,42855E+17;la Sagrada Família;Eixample;41.41051586372223;2.1772360104245023;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;2.0;"[""Paid parking on premises"", ""Iron"", ""Single level home"", ""Laundromat nearby"", ""TV"", ""Kitchen"", ""Stainless steel double oven"", ""Cooking basics"", ""Crib - always at the listing"", ""Radiant heating"", ""Air conditioning"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Outdoor dining area"", ""Dishes and silverware"", ""Wifi"", ""Outdoor furniture"", ""Baby bath - always at the listing"", ""Dishwasher"", ""Dedicated workspace"", ""Hot water"", ""Smoking allowed"", ""Bikes"", ""Washer"", ""Hair dryer"", ""Elevator""]";f;95.0
35564173;la Vila de Gràcia;Gràcia;41.40031;2.16339;Entire rental unit;Entire home/apt;13;2.5;2.5 baths;4.0;9.0;"[""Safe"", ""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Rice maker"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Books and reading material"", ""Paid parking off premises"", ""Game console: PS4"", ""Arcade games"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Hot water"", ""Children\u2019s books and toys"", ""Cleaning available during stay"", ""Babysitter recommendations"", ""Smart lock"", ""Iron"", ""Bed linens"", ""43 inch HDTV with standard cable, premium cable, DVD player"", ""Baby bath"", ""Self check-in"", ""Portable fans"", ""City skyline view"", ""Private patio or balcony"", ""Stainless steel gas stove"", ""Single level home"", ""Oven"", ""Park view"", ""Dryer"", ""Dishwasher"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Fire extinguisher"", ""Central heating"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Coffee"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Window AC unit"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Washer"", ""Shared beach access"", ""Microwave"", ""Noise decibel monitors on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Shower gel""]";t;550.0
22005529;el Raval;Ciutat Vella;41.38176;2.16813;Private room in rental unit;Private room;2;1.5;1.5 shared baths;1.0;3.0;"[""Blender"", ""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Books and reading material"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Smoking allowed"", ""Host greets you"", ""Heating"", ""Long term stays allowed"", ""Air conditioning"", ""Bluetooth sound system"", ""Hot water"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Beach access \u2013 Beachfront"", ""Private living room"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""Paid parking on premises"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Wine glasses"", ""First aid kit"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Shared patio or balcony"", ""Record player"", ""Microwave"", ""Kitchen"", ""Bidet"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Free washer \u2013 In unit"", ""Elevator"", ""Extra pillows and blankets"", ""Essentials""]";f;40.0
1,28703E+18;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.4086949;2.2125708;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;4.0;"[""Safe"", ""Shampoo"", ""Refrigerator"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Shared outdoor pool - available all year, open specific hours"", ""Hot water"", ""Free dryer"", ""Bed linens"", ""Iron"", ""Exercise equipment"", ""Outdoor shower"", ""Oven"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Clothing storage: closet"", ""Fast wifi \u2013 511 Mbps"", ""Stove"", ""Central heating"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Sun loungers"", ""Sauna"", ""Microwave"", ""Central air conditioning"", ""Kitchen"", ""Bidet"", ""Hair dryer"", ""Toaster"", ""Elevator"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Essentials"", ""Gym""]";f;130.0
5,85425E+17;la Maternitat i Sant Ramon;Les Corts;41.37741;2.11981;Private room in casa particular;Private room;1;;1 shared bath;;;"[""TV"", ""Wifi"", ""Washer"", ""Kitchen""]";f;30.0
15815550;la Sagrada Família;Eixample;41.40341;2.17489;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;4.0;"[""Shampoo"", ""Baby bath - available upon request"", ""Conditioner"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Host greets you"", ""Heating"", ""43 inch HDTV with standard cable"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Pets allowed"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Private patio or balcony"", ""Coffee maker: espresso machine"", ""Oven"", ""Dishwasher"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Clothing storage: closet"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Microwave"", ""Central air conditioning"", ""Kitchen"", ""Bidet"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""AEG electric stove"", ""Free washer \u2013 In unit"", ""Essentials"", ""Outdoor dining area"", ""High chair"", ""Shower gel""]";f;150.0
50567807;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38897;2.17389;Private room in rental unit;Private room;2;;1 private bath;;;"[""Safe"", ""Dedicated workspace"", ""Shampoo"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Mini fridge"", ""Hot water"", ""Iron"", ""Bed linens"", ""Private patio or balcony"", ""TV"", ""Wifi"", ""Smoke alarm"", ""First aid kit"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Central heating"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";f;89.0
39216912;la Nova Esquerra de l'Eixample;Eixample;41.3816;2.15479;Private room in rental unit;Private room;1;1.5;1.5 shared baths;1.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Wifi"", ""Washer"", ""Iron"", ""Refrigerator"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Smoking allowed"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Essentials"", ""Hot water""]";f;22.0
53947389;la Dreta de l'Eixample;Eixample;41.39545;2.1578;Private room in rental unit;Private room;3;0.0;0 shared baths;1.0;2.0;"[""Wifi"", ""Elevator"", ""Hair dryer"", ""Heating"", ""Air conditioning"", ""Hot water""]";t;30.0
8,21674E+17;la Barceloneta;Ciutat Vella;41.3811;2.18881;Entire rental unit;Entire home/apt;2;;1 bath;1.0;;"[""Blender"", ""Dedicated workspace"", ""Shampoo"", ""Conditioner"", ""Paid street parking off premises"", ""Refrigerator"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Air conditioning"", ""Hot water"", ""Cleaning available during stay"", ""Baking sheet"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Heating - split type ductless system"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Baby bath"", ""Private patio or balcony"", ""Coffee maker: espresso machine"", ""Wifi"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Crib - available upon request"", ""Clothing storage: closet"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Shared beach access"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Stainless steel single oven"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;45.0
